Order Number,Order Date and Time,Order_City,Restaurant Type,Total Bill (in Saudi Riyals),Delivery Duration (in minutes),Customer Rating (from 1 to 5 stars),Realistic Rating Order Time,Customer_Rating_Cities,Customer_Rating_Restaurants,Customer_Rating_Order_Time,Customer_Rating_Money_Spent
1365,2024-02-01 20:42:00,Mecca,Fast Food,693.37,18,1,3,4.278721278721279,4.261648745519714,4.222477064220183,3.5
1366,2024-09-27 18:08:00,Dammam,Indian Cuisine,254.88,12,3,4,4.231064237775647,4.278230500582072,4.261851015801354,4.0
1367,2022-05-19 08:33:00,Mecca,Fast Food,142.92,9,2,4,4.278721278721279,4.261648745519714,4.163461538461538,4.0
1368,2024-05-21 12:45:00,Buraidah,Vegetarian/Vegan,139.1,13,3,5,4.271219512195122,4.229857819905213,4.327868852459017,5.0
1369,2023-03-05 03:18:00,Abha,Burger,90.19,17,3,4,4.220661985957873,4.271698113207547,4.199017199017199,4.0
1370,2023-12-22 05:46:00,Mecca,Italian Cuisine,563.71,20,3,4,4.278721278721279,4.233890214797136,4.259345794392523,4.0
1371,2022-02-03 11:27:00,Hail,Pizzeria,113.75,10,1,5,4.204795204795205,4.228944246737841,4.254498714652956,5.0
1372,2023-09-12 20:37:00,Khobar,Fast Food,569.97,8,3,5,4.293617021276596,4.261648745519714,4.222477064220183,5.0
1373,2024-07-18 04:35:00,Riyadh,Bakeries,487.97,16,3,4,4.241127348643007,4.241975308641975,4.286407766990291,4.0
1374,2023-10-17 02:28:00,Dammam,Vegetarian/Vegan,608.09,10,3,5,4.231064237775647,4.229857819905213,4.270471464019852,5.0
1375,2024-02-14 22:11:00,Dammam,Vegetarian/Vegan,733.21,20,3,4,4.231064237775647,4.229857819905213,4.18734793187348,4.0
1376,2023-01-02 14:02:00,Khobar,Bakeries,551.32,14,4,4,4.293617021276596,4.241975308641975,4.261958997722096,4.0
1377,2023-05-20 04:43:00,Hail,Bakeries,78.02,14,4,5,4.204795204795205,4.241975308641975,4.286407766990291,5.0
1378,2022-04-02 16:35:00,Mecca,Pizzeria,296.99,12,5,4,4.278721278721279,4.228944246737841,4.197222222222222,4.0
1379,2023-09-11 07:04:00,Khobar,Sushi,672.35,8,5,5,4.293617021276596,4.198135198135198,4.263657957244655,5.0
1380,2024-09-24 02:27:00,Tabuk,Indian Cuisine,612.8,10,3,5,4.244618395303327,4.278230500582072,4.270471464019852,4.5
1381,2022-04-24 23:19:00,Medina,Fast Food,617.97,16,3,4,4.239393939393939,4.261648745519714,4.266666666666667,4.0
1382,2023-12-20 16:18:00,Tabuk,Italian Cuisine,368.1,19,2,4,4.244618395303327,4.233890214797136,4.197222222222222,4.0
1383,2023-08-22 03:00:00,Abha,Barbecue,121.63,13,2,4,4.220661985957873,4.260663507109005,4.199017199017199,4.0
1384,2024-01-18 03:08:00,Medina,Sushi,434.86,18,3,3,4.239393939393939,4.198135198135198,4.199017199017199,3.0
1385,2024-07-30 19:36:00,Khobar,Coffee,776.2,5,5,4,4.293617021276596,4.208937198067633,4.238207547169812,4.0
1386,2023-12-10 20:37:00,Abha,Vegetarian/Vegan,104.05,12,5,5,4.220661985957873,4.229857819905213,4.222477064220183,5.0
1387,2024-10-19 17:44:00,Medina,Vegetarian/Vegan,574.72,15,3,5,4.239393939393939,4.229857819905213,4.21123595505618,5.0
1388,2022-08-15 23:28:00,Abha,Barbecue,404.91,13,1,5,4.220661985957873,4.260663507109005,4.266666666666667,5.0
1389,2023-09-29 03:41:00,Tabuk,Sweets,404.48,11,2,4,4.244618395303327,4.297872340425532,4.199017199017199,4.0
1390,2023-01-03 16:51:00,Dammam,Vegetarian/Vegan,789.49,19,3,4,4.231064237775647,4.229857819905213,4.197222222222222,4.0
1391,2024-10-06 02:30:00,Khobar,Bakeries,558.69,17,3,3,4.293617021276596,4.241975308641975,4.270471464019852,2.5
1392,2024-05-30 18:14:00,Abha,Italian Cuisine,220.69,13,3,5,4.220661985957873,4.233890214797136,4.261851015801354,5.0
1393,2024-11-01 02:56:00,Hail,Pizzeria,320.38,18,3,2,4.204795204795205,4.228944246737841,4.270471464019852,2.0
1394,2022-08-04 15:17:00,Jeddah,Indian Cuisine,312.15,9,2,4,4.223851417399804,4.278230500582072,4.225882352941176,4.0
1395,2023-05-07 02:28:00,Tabuk,Barbecue,639.51,13,3,5,4.244618395303327,4.260663507109005,4.270471464019852,5.0
1396,2023-04-12 19:23:00,Hail,Barbecue,555.22,19,2,3,4.204795204795205,4.260663507109005,4.238207547169812,3.0
1397,2023-03-03 06:33:00,Dammam,Barbecue,494.32,13,3,5,4.231064237775647,4.260663507109005,4.230769230769231,5.0
1398,2023-07-01 18:05:00,Hail,Barbecue,319.53,19,2,2,4.204795204795205,4.260663507109005,4.261851015801354,2.0
1399,2023-07-01 06:50:00,Buraidah,Seafood,482.43,10,1,5,4.271219512195122,4.227218934911242,4.230769230769231,5.0
1400,2024-06-14 21:00:00,Abha,Italian Cuisine,572.78,20,2,4,4.220661985957873,4.233890214797136,4.353808353808354,4.0
1401,2023-05-29 00:05:00,Jeddah,Vegetarian/Vegan,729.74,16,4,2,4.223851417399804,4.229857819905213,4.241217798594848,2.0
1402,2023-12-13 09:18:00,Tabuk,Pizzeria,71.62,8,4,5,4.244618395303327,4.228944246737841,4.209134615384615,5.0
1403,2024-01-19 13:58:00,Khobar,Burger,147.94,18,1,2,4.293617021276596,4.271698113207547,4.231578947368421,2.0
1404,2023-09-24 03:29:00,Mecca,Italian Cuisine,511.28,12,4,5,4.278721278721279,4.233890214797136,4.199017199017199,5.0
1405,2022-02-11 16:29:00,Medina,Indian Cuisine,175.11,18,4,2,4.239393939393939,4.278230500582072,4.197222222222222,2.0
1406,2024-01-08 23:59:00,Hail,Fast Food,396.49,13,4,4,4.204795204795205,4.261648745519714,4.266666666666667,4.0
1407,2023-11-21 05:36:00,Tabuk,Fast Food,362.29,11,3,5,4.244618395303327,4.261648745519714,4.259345794392523,5.0
1408,2023-05-04 07:47:00,Khobar,Burger,199.9,18,4,3,4.293617021276596,4.271698113207547,4.263657957244655,4.0
1409,2022-01-20 21:19:00,Medina,Fast Food,605.31,10,1,5,4.239393939393939,4.261648745519714,4.353808353808354,5.0
1410,2022-12-14 14:27:00,Medina,Bakeries,264.45,15,2,4,4.239393939393939,4.241975308641975,4.261958997722096,4.0
1411,2023-03-14 19:19:00,Riyadh,Seafood,742.35,15,2,5,4.241127348643007,4.227218934911242,4.238207547169812,5.0
1412,2024-09-08 09:41:00,Abha,Italian Cuisine,268.48,18,1,3,4.220661985957873,4.233890214797136,4.209134615384615,3.0
1413,2023-08-15 16:34:00,Tabuk,Italian Cuisine,318.84,9,5,4,4.244618395303327,4.233890214797136,4.197222222222222,4.0
1414,2023-06-02 20:58:00,Hail,Coffee,467.99,19,2,2,4.204795204795205,4.208937198067633,4.222477064220183,2.0
1415,2022-01-24 12:13:00,Mecca,Coffee,396.44,17,5,4,4.278721278721279,4.208937198067633,4.327868852459017,4.0
1416,2022-12-28 19:33:00,Hail,Coffee,374.37,18,2,3,4.204795204795205,4.208937198067633,4.238207547169812,3.0
1417,2024-12-26 22:09:00,Mecca,Italian Cuisine,132.78,13,4,5,4.278721278721279,4.233890214797136,4.18734793187348,5.0
1418,2023-04-01 09:40:00,Buraidah,Bakeries,246.15,13,2,4,4.271219512195122,4.241975308641975,4.209134615384615,4.0
1419,2024-08-01 17:39:00,Dammam,Coffee,793.49,15,4,4,4.231064237775647,4.208937198067633,4.21123595505618,4.0
1420,2022-01-22 07:55:00,Tabuk,Sushi,488.4,13,1,5,4.244618395303327,4.198135198135198,4.263657957244655,5.0
1421,2025-01-13 20:36:00,Riyadh,Coffee,605.13,13,2,5,4.241127348643007,4.208937198067633,4.222477064220183,5.0
1422,2023-09-04 16:29:00,Khobar,Sweets,754.68,4,2,5,4.293617021276596,4.297872340425532,4.197222222222222,5.0
1423,2022-12-30 14:45:00,Tabuk,Coffee,412.92,13,5,4,4.244618395303327,4.208937198067633,4.261958997722096,4.5
1424,2022-07-08 16:13:00,Buraidah,Seafood,667.67,10,5,5,4.271219512195122,4.227218934911242,4.197222222222222,5.0
1425,2023-04-15 04:27:00,Medina,Sweets,398.24,14,4,5,4.239393939393939,4.297872340425532,4.286407766990291,4.5
1426,2022-05-24 11:03:00,Tabuk,Barbecue,487.74,11,2,5,4.244618395303327,4.260663507109005,4.254498714652956,5.0
1427,2022-04-09 11:35:00,Riyadh,Barbecue,722.12,7,1,5,4.241127348643007,4.260663507109005,4.254498714652956,5.0
1428,2022-06-04 05:34:00,Abha,Burger,780.2,11,3,5,4.220661985957873,4.271698113207547,4.259345794392523,5.0
1429,2024-11-20 12:06:00,Khobar,Burger,145.51,6,4,5,4.293617021276596,4.271698113207547,4.327868852459017,5.0
1430,2023-03-15 07:52:00,Riyadh,Vegetarian/Vegan,581.02,20,3,3,4.241127348643007,4.229857819905213,4.263657957244655,4.0
1431,2023-04-26 17:13:00,Tabuk,Indian Cuisine,700.22,4,4,5,4.244618395303327,4.278230500582072,4.21123595505618,5.0
1432,2022-05-18 07:44:00,Hail,Seafood,381.77,16,3,3,4.204795204795205,4.227218934911242,4.263657957244655,3.0
1433,2024-08-13 21:13:00,Dammam,Bakeries,661.78,5,3,4,4.231064237775647,4.241975308641975,4.353808353808354,4.0
1434,2024-08-27 02:15:00,Tabuk,Seafood,400.12,4,3,5,4.244618395303327,4.227218934911242,4.270471464019852,5.0
1435,2024-10-25 06:28:00,Mecca,Italian Cuisine,548.31,14,1,5,4.278721278721279,4.233890214797136,4.230769230769231,4.0
1436,2025-01-20 11:25:00,Buraidah,Fast Food,539.24,6,4,5,4.271219512195122,4.261648745519714,4.254498714652956,5.0
1437,2022-03-13 23:44:00,Mecca,Indian Cuisine,672.47,7,1,4,4.278721278721279,4.278230500582072,4.266666666666667,4.0
1438,2025-01-21 04:51:00,Medina,Indian Cuisine,316.53,6,2,4,4.239393939393939,4.278230500582072,4.286407766990291,4.5
1439,2025-01-27 07:50:00,Medina,Sweets,286.25,10,2,4,4.239393939393939,4.297872340425532,4.263657957244655,4.0
1440,2022-10-21 10:14:00,Buraidah,Bakeries,168.51,8,2,4,4.271219512195122,4.241975308641975,4.231884057971015,4.0
1441,2023-10-27 07:01:00,Dammam,Fast Food,786.48,8,5,5,4.231064237775647,4.261648745519714,4.263657957244655,5.0
1442,2022-12-10 16:36:00,Medina,Indian Cuisine,341.66,18,5,3,4.239393939393939,4.278230500582072,4.197222222222222,3.0
1443,2022-06-15 12:13:00,Riyadh,Coffee,621.61,17,4,2,4.241127348643007,4.208937198067633,4.327868852459017,2.0
1444,2022-02-03 02:45:00,Khobar,Vegetarian/Vegan,601.61,5,2,5,4.293617021276596,4.229857819905213,4.270471464019852,5.0
1445,2023-02-28 22:05:00,Riyadh,Indian Cuisine,477.48,19,3,3,4.241127348643007,4.278230500582072,4.18734793187348,3.0
1446,2024-08-03 03:33:00,Abha,Bakeries,789.13,5,3,5,4.220661985957873,4.241975308641975,4.199017199017199,5.0
1447,2023-10-06 19:00:00,Tabuk,Burger,151.4,14,2,4,4.244618395303327,4.271698113207547,4.238207547169812,4.0
1448,2022-10-13 14:49:00,Buraidah,Italian Cuisine,443.93,19,5,3,4.271219512195122,4.233890214797136,4.261958997722096,3.5
1449,2023-03-14 23:37:00,Riyadh,Italian Cuisine,519.16,9,4,5,4.241127348643007,4.233890214797136,4.266666666666667,5.0
1450,2023-11-19 02:38:00,Buraidah,Italian Cuisine,320.35,5,4,5,4.271219512195122,4.233890214797136,4.270471464019852,5.0
1451,2023-05-26 06:22:00,Buraidah,Vegetarian/Vegan,243.27,8,2,4,4.271219512195122,4.229857819905213,4.230769230769231,4.0
1452,2024-03-21 15:12:00,Buraidah,Coffee,626.65,10,3,5,4.271219512195122,4.208937198067633,4.225882352941176,5.0
1453,2024-10-15 08:49:00,Hail,Barbecue,602.88,11,2,4,4.204795204795205,4.260663507109005,4.163461538461538,4.0
1454,2024-05-03 15:08:00,Dammam,Sushi,113.16,17,5,3,4.231064237775647,4.198135198135198,4.225882352941176,3.0
1455,2024-01-02 03:45:00,Jeddah,Fast Food,251.12,13,3,5,4.223851417399804,4.261648745519714,4.199017199017199,5.0
1456,2024-02-28 12:05:00,Hail,Fast Food,589.2,6,2,4,4.204795204795205,4.261648745519714,4.327868852459017,4.0
1457,2022-04-13 03:09:00,Medina,Seafood,525.57,8,3,5,4.239393939393939,4.227218934911242,4.199017199017199,5.0
1458,2023-03-21 08:54:00,Buraidah,Coffee,183.15,17,3,4,4.271219512195122,4.208937198067633,4.163461538461538,4.5
1459,2023-03-20 00:07:00,Tabuk,Sushi,53.67,10,5,5,4.244618395303327,4.198135198135198,4.241217798594848,5.0
1460,2022-11-02 19:24:00,Dammam,Indian Cuisine,655.58,18,2,3,4.231064237775647,4.278230500582072,4.238207547169812,3.0
1461,2023-04-12 06:19:00,Abha,Sushi,161.01,17,3,4,4.220661985957873,4.198135198135198,4.230769230769231,4.0
1462,2024-10-10 05:12:00,Khobar,Vegetarian/Vegan,684.31,8,4,4,4.293617021276596,4.229857819905213,4.259345794392523,4.0
1463,2023-12-10 16:02:00,Buraidah,Sushi,121.77,8,2,5,4.271219512195122,4.198135198135198,4.197222222222222,5.0
1464,2023-03-08 12:05:00,Riyadh,Seafood,764.46,4,2,4,4.241127348643007,4.227218934911242,4.327868852459017,4.0
1465,2024-09-11 17:05:00,Jeddah,Italian Cuisine,47.59,20,3,3,4.223851417399804,4.233890214797136,4.21123595505618,3.0
1466,2024-02-27 05:17:00,Mecca,Indian Cuisine,584.37,14,4,4,4.278721278721279,4.278230500582072,4.259345794392523,4.0
1467,2023-07-23 05:17:00,Dammam,Fast Food,731.05,19,2,3,4.231064237775647,4.261648745519714,4.259345794392523,3.0
1468,2024-03-22 19:35:00,Khobar,Italian Cuisine,250.14,11,2,5,4.293617021276596,4.233890214797136,4.238207547169812,5.0
1469,2023-11-22 14:30:00,Mecca,Seafood,652.25,16,2,4,4.278721278721279,4.227218934911242,4.261958997722096,4.0
1470,2024-10-31 05:58:00,Medina,Burger,224.03,17,4,2,4.239393939393939,4.271698113207547,4.259345794392523,2.0
1471,2023-11-10 02:09:00,Mecca,Seafood,739.81,7,2,5,4.278721278721279,4.227218934911242,4.270471464019852,5.0
1472,2023-02-23 06:22:00,Riyadh,Indian Cuisine,483.68,16,1,3,4.241127348643007,4.278230500582072,4.230769230769231,3.0
1473,2022-03-24 19:12:00,Medina,Burger,631.38,17,3,4,4.239393939393939,4.271698113207547,4.238207547169812,4.0
1474,2023-02-17 04:24:00,Jeddah,Indian Cuisine,698.68,17,1,3,4.223851417399804,4.278230500582072,4.286407766990291,3.5
1475,2024-10-13 14:19:00,Jeddah,Indian Cuisine,454.47,9,1,5,4.223851417399804,4.278230500582072,4.261958997722096,5.0
1476,2024-05-27 06:06:00,Dammam,Vegetarian/Vegan,234.59,15,3,5,4.231064237775647,4.229857819905213,4.230769230769231,5.0
1477,2025-01-24 09:06:00,Dammam,Barbecue,753.39,13,4,4,4.231064237775647,4.260663507109005,4.209134615384615,4.0
1478,2022-09-05 18:35:00,Jeddah,Italian Cuisine,394.32,17,4,3,4.223851417399804,4.233890214797136,4.261851015801354,3.0
1479,2023-10-23 19:40:00,Medina,Pizzeria,791.79,19,4,3,4.239393939393939,4.228944246737841,4.238207547169812,3.0
1480,2022-09-29 00:56:00,Tabuk,Bakeries,675.55,18,1,3,4.244618395303327,4.241975308641975,4.241217798594848,3.0
1481,2023-06-30 16:21:00,Riyadh,Coffee,588.33,11,3,5,4.241127348643007,4.208937198067633,4.197222222222222,5.0
1482,2022-09-19 09:58:00,Abha,Vegetarian/Vegan,501.0,13,2,4,4.220661985957873,4.229857819905213,4.209134615384615,4.0
1483,2022-11-21 11:00:00,Riyadh,Seafood,206.7,14,4,5,4.241127348643007,4.227218934911242,4.254498714652956,5.0
1484,2022-09-16 05:28:00,Riyadh,Coffee,556.67,9,3,5,4.241127348643007,4.208937198067633,4.259345794392523,5.0
1485,2022-08-03 07:55:00,Riyadh,Burger,374.74,9,4,5,4.241127348643007,4.271698113207547,4.263657957244655,5.0
1486,2025-01-31 14:40:00,Khobar,Bakeries,502.03,5,4,4,4.293617021276596,4.241975308641975,4.261958997722096,4.0
1487,2025-01-16 21:21:00,Mecca,Burger,318.24,8,5,5,4.278721278721279,4.271698113207547,4.353808353808354,5.0
1488,2023-05-20 19:59:00,Dammam,Fast Food,623.81,9,5,4,4.231064237775647,4.261648745519714,4.238207547169812,4.0
1489,2024-07-24 09:05:00,Jeddah,Barbecue,496.59,9,2,4,4.223851417399804,4.260663507109005,4.209134615384615,4.0
1490,2024-02-24 09:49:00,Hail,Burger,129.79,13,3,5,4.204795204795205,4.271698113207547,4.209134615384615,5.0
1491,2024-03-26 04:59:00,Mecca,Coffee,234.53,12,2,4,4.278721278721279,4.208937198067633,4.286407766990291,4.0
1492,2022-01-07 23:17:00,Medina,Barbecue,441.2,5,4,5,4.239393939393939,4.260663507109005,4.266666666666667,5.0
1493,2023-08-05 18:15:00,Riyadh,Vegetarian/Vegan,53.83,18,4,3,4.241127348643007,4.229857819905213,4.261851015801354,4.0
1494,2024-07-16 03:24:00,Jeddah,Italian Cuisine,686.28,20,4,3,4.223851417399804,4.233890214797136,4.199017199017199,4.0
1495,2023-01-25 20:04:00,Jeddah,Burger,774.81,14,1,5,4.223851417399804,4.271698113207547,4.222477064220183,5.0
1496,2023-10-30 23:15:00,Dammam,Bakeries,434.99,4,5,4,4.231064237775647,4.241975308641975,4.266666666666667,4.0
1497,2024-08-31 10:51:00,Buraidah,Indian Cuisine,531.43,9,3,5,4.271219512195122,4.278230500582072,4.231884057971015,5.0
1498,2024-12-03 03:51:00,Tabuk,Seafood,172.31,17,5,4,4.244618395303327,4.227218934911242,4.199017199017199,4.0
1499,2023-04-14 14:58:00,Medina,Indian Cuisine,651.81,8,3,5,4.239393939393939,4.278230500582072,4.261958997722096,5.0
1500,2022-02-06 00:12:00,Jeddah,Sweets,591.31,11,2,5,4.223851417399804,4.297872340425532,4.241217798594848,5.0
1501,2023-11-17 11:38:00,Mecca,Italian Cuisine,63.43,17,4,2,4.278721278721279,4.233890214797136,4.254498714652956,2.0
1502,2022-12-22 13:37:00,Hail,Barbecue,608.5,4,3,5,4.204795204795205,4.260663507109005,4.231578947368421,5.0
1503,2024-05-24 01:24:00,Abha,Sushi,292.78,9,2,5,4.220661985957873,4.198135198135198,4.268472906403941,5.0
1504,2022-02-23 10:24:00,Tabuk,Vegetarian/Vegan,710.1,17,2,4,4.244618395303327,4.229857819905213,4.231884057971015,3.5
1505,2023-12-09 06:27:00,Mecca,Coffee,769.78,9,5,5,4.278721278721279,4.208937198067633,4.230769230769231,5.0
1506,2024-11-04 10:37:00,Hail,Indian Cuisine,427.92,8,4,4,4.204795204795205,4.278230500582072,4.231884057971015,4.0
1507,2023-02-05 18:46:00,Riyadh,Coffee,252.2,4,1,4,4.241127348643007,4.208937198067633,4.261851015801354,4.0
1508,2023-05-01 09:15:00,Hail,Italian Cuisine,471.05,16,3,4,4.204795204795205,4.233890214797136,4.209134615384615,4.0
1509,2024-06-10 05:04:00,Dammam,Bakeries,58.35,13,4,4,4.231064237775647,4.241975308641975,4.259345794392523,4.0
1510,2022-08-24 02:13:00,Hail,Indian Cuisine,297.75,12,2,5,4.204795204795205,4.278230500582072,4.270471464019852,5.0
1511,2023-05-31 23:12:00,Jeddah,Vegetarian/Vegan,357.05,9,3,5,4.223851417399804,4.229857819905213,4.266666666666667,5.0
1512,2023-06-17 14:33:00,Dammam,Sweets,494.22,13,2,5,4.231064237775647,4.297872340425532,4.261958997722096,5.0
1513,2024-06-19 16:25:00,Medina,Pizzeria,737.63,17,2,3,4.239393939393939,4.228944246737841,4.197222222222222,3.0
1514,2024-08-13 10:28:00,Buraidah,Fast Food,263.72,8,2,4,4.271219512195122,4.261648745519714,4.231884057971015,4.0
1515,2024-08-25 21:07:00,Mecca,Pizzeria,91.73,6,1,5,4.278721278721279,4.228944246737841,4.353808353808354,5.0
1516,2023-07-28 00:47:00,Mecca,Coffee,339.81,13,5,4,4.278721278721279,4.208937198067633,4.241217798594848,4.0
1517,2025-01-29 18:01:00,Buraidah,Burger,792.6,17,4,2,4.271219512195122,4.271698113207547,4.261851015801354,2.0
1518,2022-09-19 11:07:00,Abha,Vegetarian/Vegan,441.3,14,2,5,4.220661985957873,4.229857819905213,4.254498714652956,5.0
1519,2023-09-27 18:16:00,Jeddah,Sweets,156.41,17,2,3,4.223851417399804,4.297872340425532,4.261851015801354,3.0
1520,2023-04-03 23:49:00,Dammam,Bakeries,69.28,19,3,3,4.231064237775647,4.241975308641975,4.266666666666667,3.0
1521,2024-09-20 09:27:00,Dammam,Burger,768.06,5,1,4,4.231064237775647,4.271698113207547,4.209134615384615,4.0
1522,2024-08-18 14:21:00,Medina,Barbecue,553.04,19,1,3,4.239393939393939,4.260663507109005,4.261958997722096,4.0
1523,2024-08-30 12:14:00,Khobar,Burger,787.71,11,3,5,4.293617021276596,4.271698113207547,4.327868852459017,5.0
1524,2024-10-06 15:23:00,Medina,Sweets,349.12,11,3,4,4.239393939393939,4.297872340425532,4.225882352941176,4.0
1525,2024-08-22 07:55:00,Abha,Sweets,76.67,6,4,5,4.220661985957873,4.297872340425532,4.263657957244655,5.0
1526,2023-01-26 00:09:00,Riyadh,Sweets,690.84,13,4,5,4.241127348643007,4.297872340425532,4.241217798594848,5.0
1527,2024-04-07 23:44:00,Dammam,Sushi,572.34,8,1,4,4.231064237775647,4.198135198135198,4.266666666666667,4.0
1528,2022-03-06 00:41:00,Dammam,Bakeries,550.1,6,4,5,4.231064237775647,4.241975308641975,4.241217798594848,5.0
1529,2022-09-16 07:31:00,Jeddah,Sushi,399.25,10,3,4,4.223851417399804,4.198135198135198,4.263657957244655,4.0
1530,2022-06-02 10:48:00,Riyadh,Burger,654.78,18,3,3,4.241127348643007,4.271698113207547,4.231884057971015,3.0
1531,2024-04-23 01:26:00,Mecca,Sweets,516.73,7,4,4,4.278721278721279,4.297872340425532,4.268472906403941,4.5
1532,2024-08-07 22:24:00,Jeddah,Sushi,568.03,6,5,5,4.223851417399804,4.198135198135198,4.18734793187348,5.0
1533,2024-02-06 19:16:00,Abha,Bakeries,411.38,18,1,4,4.220661985957873,4.241975308641975,4.238207547169812,4.0
1534,2024-12-04 10:15:00,Dammam,Fast Food,666.69,19,3,3,4.231064237775647,4.261648745519714,4.231884057971015,4.0
1535,2024-03-17 15:07:00,Medina,Sushi,651.95,16,3,3,4.239393939393939,4.198135198135198,4.225882352941176,3.0
1536,2025-01-26 09:05:00,Tabuk,Seafood,603.42,5,2,5,4.244618395303327,4.227218934911242,4.209134615384615,5.0
1537,2022-11-05 21:09:00,Mecca,Sushi,633.71,5,2,5,4.278721278721279,4.198135198135198,4.353808353808354,5.0
1538,2024-10-14 00:28:00,Dammam,Coffee,666.65,9,2,5,4.231064237775647,4.208937198067633,4.241217798594848,5.0
1539,2023-09-11 03:21:00,Khobar,Fast Food,125.16,13,2,4,4.293617021276596,4.261648745519714,4.199017199017199,4.0
1540,2022-12-23 01:51:00,Riyadh,Bakeries,446.51,11,4,5,4.241127348643007,4.241975308641975,4.268472906403941,5.0
1541,2022-03-06 07:46:00,Dammam,Sweets,746.92,17,4,4,4.231064237775647,4.297872340425532,4.263657957244655,4.0
1542,2023-09-07 05:52:00,Tabuk,Fast Food,617.16,12,3,5,4.244618395303327,4.261648745519714,4.259345794392523,5.0
1543,2024-10-21 23:04:00,Tabuk,Italian Cuisine,284.05,9,3,5,4.244618395303327,4.233890214797136,4.266666666666667,5.0
1544,2023-02-26 08:39:00,Dammam,Barbecue,674.16,17,4,2,4.231064237775647,4.260663507109005,4.163461538461538,3.0
1545,2024-02-18 19:49:00,Abha,Coffee,794.2,10,1,4,4.220661985957873,4.208937198067633,4.238207547169812,4.0
1546,2023-10-11 13:54:00,Buraidah,Sushi,570.65,20,3,2,4.271219512195122,4.198135198135198,4.231578947368421,2.0
1547,2022-10-31 07:03:00,Mecca,Italian Cuisine,672.93,5,3,4,4.278721278721279,4.233890214797136,4.263657957244655,4.0
1548,2024-10-17 09:03:00,Jeddah,Burger,368.3,14,3,4,4.223851417399804,4.271698113207547,4.209134615384615,4.0
1549,2024-09-02 04:41:00,Tabuk,Sweets,694.19,16,1,2,4.244618395303327,4.297872340425532,4.286407766990291,2.0
1550,2023-07-24 14:33:00,Jeddah,Barbecue,378.59,20,2,2,4.223851417399804,4.260663507109005,4.261958997722096,2.0
1551,2022-07-21 14:51:00,Medina,Coffee,243.93,14,3,5,4.239393939393939,4.208937198067633,4.261958997722096,5.0
